Gemeindeschlüsselnummer;Gemeindename;Anzahl;qkm;Ew/qkm
10545489068;Klixbüll;1058;17,44;61
10545489076;Leck;7832;29,79;263
10545489077;Lexgaard;55;5,24;10
10545489086;Neukirchen (Kreis Nordfriesland);1129;31,58;36
10545489088;Niebüll, Stadt;10163;30,63;332
10545489109;Risum-Lindholm;3912;36,03;109
10545489110;Rodenäs;413;19,84;21
10545489124;Sprakebüll;267;11,37;23
10545489125;Stadum;915;19,74;46
10545489131;Süderlügum;2373;26,59;89
10545489136;Tinningstedt;238;8,91;27
10545489142;Uphusum;358;7,06;51
10545489154;Westre;350;19,14;18
10545489165;Galmsbüll;574;49,05;12
10545489166;Emmelsbüll-Horsbüll;915;35,73;26
10545489167;Enge-Sande;1186;24,82;48
10545492007;Arlewatt;341;5,57;61
10545492023;Drage (Kreis Nordfriesland);651;16,33;40
10545492026;Elisabeth-Sophien-Koog;63;5,18;12
10545492032;Fresendelf;85;2,6;33
10545492042;Hattstedt;2605;7,01;372
10545492043;Hattstedtermarsch;297;35,29;8
10545492052;Horstedt (Kreis Nordfriesland);825;11,7;71
10545492054;Hude;176;3,54;50
10545492070;Koldenbüttel;935;25,8;36
10545492084;Mildstedt;3993;8,71;458
10545492091;Nordstrand;2258;57,26;39
10545492096;Oldersbek;754;10,82;70
10545492097;Olderup;463;9,94;47
10545492099;Ostenfeld (Husum);1553;27,67;56
10545492105;Ramstedt;432;5,42;80
10545492106;Rantrum;1953;13,69;143
10545492116;Schwabstedt;1340;19,64;68
10545492119;Seeth;611;13,76;44
10545492120;Simonsberg;837;17,48;48
10545492130;Süderhöft;23;2,6;9
10545492132;Südermarsch;142;30,23;5
10545492141;Uelvesbüll;303;10,23;30
10545492157;Wisch (Kreis Nordfriesland);111;3,05;36
10545492159;Wittbek;792;19,91;40
10545492161;Witzwort;1027;28,14;36
10545492162;Wobbenbüll;458;1,69;271
10545494002;Ahrenshöft;532;8,79;61
10545494006;Almdorf;544;5,7;95
10545494012;Bohmstedt;767;13,35;57
10545494014;Bordelum;2073;34,71;60
10545494019;Bredstedt, Stadt;5608;9,75;575
10545494020;Breklum;2385;10,07;237
10545494024;Drelsdorf;1278;17,7;72
10545494037;Goldebek;374;10,18;37
10545494038;Goldelund;414;12,02;34
10545494045;Högel;470;16,28;29
10545494059;Joldelund;819;19,12;43
10545494071;Kolkerheide;75;2,1;36
10545494075;Langenhorn;3330;47,4;70
10545494080;Lütjenholm;349;10,71;33
10545494093;Ockholm;310;18,64;17
10545494121;Sönnebüll;296;4,29;69
10545494128;Struckum;1029;8,92;115
10545494146;Vollstedt;176;6,18;28
10550001001;Ahrensbök;8106;95,37;85
10550004004;Bad Schwartau, Stadt;20108;18,39;1093
10550007007;Bosau;3363;64,25;52
10550010010;Dahme;1244;9,11;137
10550012012;Eutin, Stadt;17057;41,39;412
10550016016;Grömitz;6895;51,09;135
10550018018;Grube;1028;20,21;51
10550021021;Heiligenhafen, Stadt;9503;18,32;519
10550025025;Kellenhusen (Ostsee);1143;8,17;140
10550028028;Malente;10763;69,07;156
10550032032;Neustadt in Holstein, Stadt;15269;19,73;774
10550033033;Oldenburg in Holstein, Stadt;9718;39,69;245
10550035035;Ratekau;15303;59,62;257
10550040040;Stockelsdorf;16386;56,7;289
10550041041;Süsel;5005;75,29;66
10550042042;Timmendorfer Strand;8390;20,13;417
10550044044;Scharbeutz;11634;52,54;221
10550046046;Fehmarn, Stadt;13291;185,5;72
10555543014;Göhl;1097;21,24;52
10555543015;Gremersdorf;1634;45,76;36
10555543017;Großenbrode;2195;20,99;105
10555543031;Neukirchen (Kreis Ostholstein);1228;28,6;43
10555543043;Wangels;2169;67,12;32
10555546006;Beschendorf;580;8,54;68
10555546011;Damlos;644;9,24;70
10555546020;Harmsdorf (Kreis Ostholstein);696;17,82;39
10555546023;Kabelhorst;417;5,79;72
10555546027;Lensahn;4982;27,7;180
10555591002;Altenkrempe;1082;36,64;30
10555591024;Kasseedorf;1448;33,92;43
10555591037;Schashagen;2010;41,46;48
10555591038;Schönwalde am Bungsberg;2489;39,12;64
10555591039;Sierksdorf;1561;19,5;80
10560002002;Barmstedt, Stadt;10282;17,17;599
10560005005;Bönningstedt;4525;12,05;376
10560015015;Elmshorn, Stadt;51248;21,36;2399
10560018018;Halstenbek;18012;12,58;1432
10560021021;Hasloh;3755;11,07;339
10560025025;Helgoland;1405;4,21;334
10560039039;Pinneberg, Stadt;43925;21,54;2039
10560041041;Quickborn, Stadt;22372;43,16;518
10560043043;Rellingen;14560;13,18;1105
10560044044;Schenefeld, Stadt;19465;9,99;1948
10560048048;Tornesch, Stadt;14067;20,61;683
10560049049;Uetersen, Stadt;18344;11,43;1605
10560050050;Wedel, Stadt;34420;33,81;1018
10565616029;Klein Nordende;3361;10,79;311
10565616030;Klein Offenseth-Sparrieshoop;3089;16,92;183
10565616031;Kölln-Reisiek;3400;6,77;502
10565616033;Seester;1037;11,57;90
10565616042;Raa-Besenbek;555;12,99;43
10565616045;Seestermühe;928;23,36;40
10565616046;Seeth-Ekholt;938;6,89;136
10565636006;Bokel (Kreis Pinneberg);589;16,02;37
10565636010;Brande-Hörnerkirchen;1685;13,14;128
10565636038;Osterhorn;423;6,38;66
10565636051;Westerhorn;1274;9,37;136
10565660003;Bevern;580;8,04;72
10565660004;Bilsen;839;6,2;135
10565660008;Bokholt-Hanredder;1342;8,56;157
10565660011;Bullenkuhlen;385;3,93;98
10565660014;Ellerhoop;1505;10,79;139
10565660017;Groß Offenseth-Aspern;456;10,56;43
10565660022;Heede (Kreis Pinneberg);839;15,48;54
10565660026;Hemdingen;1746;16,41;106
10565660034;Langeln;591;10,28;57
10565660035;Lutzhorn;799;21,72;37
10565687009;Borstel-Hohenraden;2401;14,88;161
10565687013;Ellerbek;4348;9,11;477
10565687032;Kummerfeld;2351;6,5;362
10565687040;Prisdorf;2299;5,23;440
10565687047;Tangstedt (Kreis Pinneberg);2231;12,52;178
10565690001;Appen;4818;20,3;237
10565690016;Groß Nordende;821;5,64;146
10565690019;Haselau;1128;18,89;60
10565690020;Haseldorf;1838;18,08;102
10565690023;Heidgraben;2730;5,38;507
10565690024;Heist;2832;9,96;284
10565690027;Hetlingen;1449;24,1;60
10565690028;Holm;3304;16,05;206
10565690036;Moorrege;4488;10,76;417
10570001001;Ascheberg (Holstein);3097;20,94;148
10570008008;Bönebüttel;2065;20,4;101
10570057057;Plön, Stadt;8889;36,76;242
10570062062;Preetz, Stadt;16245;14,4;1128
10570091091;Schwentinental, Stadt;13905;17,81;781
10575727004;Behrensdorf (Ostsee);640;20,91;31
10575727007;Blekendorf;1634;38,35;43
10575727013;Dannau;585;9,12;64
10575727021;Giekau;997;32,81;30
10575727026;Helmstorf;302;12,73;24
10575727027;Högsdorf;397;10,93;36
10575727029;Hohenfelde (Kreis Plön);1018;10,54;97
10575727030;Hohwacht (Ostsee);817;8,75;93
10575727034;Kirchnüchel;191;10,09;19
10575727035;Klamp;640;9,72;66
10575727038;Kletkamp;90;11,52;8
10575727048;Lütjenburg, Stadt;5259;6,15;855
10575727055;Panker;1453;22,8;64
10575727076;Schwartbuck;784;13,15;60
10575727082;Tröndel;363;7,58;48
10575739015;Dersau;956;7,5;127
10575739022;Grebin;1004;24,14;42
10575739032;Kalübbe;574;11,8;49
10575739045;Lebrade;588;18,59;32
10575739053;Nehmten;293;22,03;13
10575739065;Rantzau;347;16,91;21
10575739089;Wittmoldt;164;5,71;29
10575747002;Barmissen;168;5,15;33
10575747010;Boksee;481;5,52;87
10575747011;Bothkamp;255;13,88;18
10575747023;Großbarkau;254;2,93;87
10575747033;Kirchbarkau;813;2,16;376
10575747037;Klein Barkau;255;4,19;61
10575747042;Kühren;583;16,81;35
10575747046;Lehmkuhlen;1247;31,38;40
10575747047;Löptin;280;9,07;31
10575747054;Nettelsee;427;6,47;66
10575747058;Pohnsdorf;371;24,62;15
10575747059;Postfeld;423;8,33;51
10575747066;Rastorf;797;20,01;40
10575747070;Schellhorn;1521;10,45;146
10575747084;Wahlstorf (Kreis Plön);439;14,83;30
10575747086;Warnau;392;3,98;98
10575755003;Barsbek;565;8,73;65
10575755006;Bendfeld;201;4,41;46
10575755012;Brodersdorf;406;3,63;112
10575755018;Fahren;128;3,6;36
10575755020;Fiefbergen;530;5,8;91
10575755028;Höhndorf;462;5,63;82
10575755040;Krokau;414;4,45;93
10575755041;Krummbek;406;5,48;74
10575755043;Laboe;5412;5,23;1035
10575755049;Lutterbek;330;3,23;102
10575755056;Passade;386;4,32;89
10575755060;Prasdorf;466;4,77;98
10575755063;Probsteierhagen;2319;14,95;155
10575755073;Schönberg (Holstein);6231;11,63;536
10575755079;Stein;812;3,81;213
10575755081;Stoltenberg;323;7,78;42
10575755087;Wendtorf;937;5,11;183
10575755088;Wisch (Kreis Plön);666;9,18;73
10575775016;Dobersdorf;1128;21,91;51
10575775044;Lammershagen;254;26,04;10
10575775050;Martensrade;934;19,54;48
10575775072;Schlesen;574;8;72
10575775077;Selent;1708;4,26;401
10575775090;Fargau-Pratjau;744;23,53;32
10575782025;Heikendorf;8344;14,72;567
10575782051;Mönkeberg;4077;2,78;1467
10575782074;Schönkirchen;6697;15,96;420
10575785005;Belau;385;14,89;26
10575785024;Großharrie;487;13,17;37
10575785069;Ruhwinkel;967;13,13;74
10575785071;Schillsdorf;850;26,73;32
10575785083;Tasdorf;336;5,1;66
10575785085;Wankendorf;2893;13,34;217
10580005005;Altenholz;9895;19,04;520
10580034034;Büdelsdorf, Stadt;10452;6,48;1613
10580043043;Eckernförde, Stadt;21410;21,58;992
10580092092;Kronshagen;12212;5,34;2287
10580135135;Rendsburg, Stadt;29462;23,75;1241
10580169169;Wasbek;2464;23,49;105
10585803001;Achterwehr;1071;15,66;68
10585803028;Bredenbek;1547;12,43;124
10585803050;Felde;2078;13,88;150
10585803093;Krummwisch;700;13,91;50
10585803104;Melsdorf;2077;5,89;353
10585803126;Ottendorf (Kreis Rendsburg-Eckernförde);999;3,55;281
10585803130;Quarnbek;1754;16,18;108
10585803171;Westensee;1558;36,92;42
10585822037;Dänischenhagen;3717;15,71;237
10585822116;Noer;877;13,89;63
10585822150;Schwedeneck;2843;28,55;100
10585822157;Strande;1448;13,73;105
10585824051;Felm;1224;15,33;80
10585824058;Gettorf;7565;9,35;809
10585824110;Neudorf-Bornstein;1125;14,17;79
10585824112;Neuwittenbek;1164;13,12;89
10585824121;Osdorf;2616;19,87;132
10585824142;Schinkel;1030;10,21;101
10585824165;Tüttendorf;1311;17,74;74
10585830053;Flintbek;7432;17,57;423
10585830145;Schönhorst;329;3,55;93
10585830160;Techelsdorf;142;4,34;33
10585833003;Alt Duvenstedt;1905;20,42;93
10585833054;Fockbek;6583;26,65;247
10585833118;Nübbel;1542;14,02;110
10585833136;Rickert;1050;5,52;190
10585847010;Bargstall;153;4,62;33
10585847029;Breiholz;1327;18,51;72
10585847036;Christiansholm;230;8,42;27
10585847055;Friedrichsgraben;50;5,38;9
10585847070;Hamdorf;1355;30,59;44
10585847078;Hohn;2471;31,95;77
10585847089;Königshügel;168;6,26;27
10585847097;Lohe-Föhrden;442;16,03;28
10585847129;Prinzenmoor;156;5,6;28
10585847154;Sophienhamm;312;5,92;53
10585853031;Brinjahe;101;4,66;22
10585853048;Embühren;203;7,45;27
10585853071;Hamweddel;450;9,67;47
10585853075;Hörsten;55;8,83;6
10585853086;Jevenstedt;3350;45,55;74
10585853101;Luhnstedt;380;15,34;25
10585853148;Schülp b. Rendsburg;1020;10,72;95
10585853155;Stafstedt;355;11,83;30
10585853172;Westerrönfeld;4953;7,78;637
10585859018;Blumenthal;617;7,8;79
10585859105;Mielkendorf;1392;7,78;179
10585859107;Molfsee;5046;7,18;703
10585859138;Rodenbek;457;7,09;64
10585859139;Rumohr;818;8,6;95
10585864011;Bargstedt (Kreis Rendsburg-Eckernförde);744;25,35;29
10585864023;Borgdorf-Seedorf;454;6,63;68
10585864027;Brammer;359;13,66;26
10585864038;Dätgen;596;10,62;56
10585864045;Eisendorf;299;5,5;54
10585864046;Ellerdorf;482;10,2;47
10585864049;Emkendorf;1311;38,96;34
10585864059;Gnutz;1162;22,93;51
10585864065;Groß Vollstedt;969;9,02;107
10585864091;Krogaspe;432;11,82;37
10585864094;Langwedel;1587;24,22;66
10585864117;Nortorf, Stadt;6958;12,77;545
10585864120;Oldenhütten;151;4,33;35
10585864147;Schülp b. Nortorf;779;9,85;79
10585864163;Timmaspe;1097;15,36;71
10585864168;Warder;691;8,71;79
10585888073;Haßmoor;274;10,31;27
10585888122;Ostenfeld (Rendsburg);597;7,27;82
10585888124;Osterrönfeld;4977;17,89;278
10585888132;Rade b. Rendsburg;217;6,52;33
10585888140;Schacht-Audorf;4813;6,52;738
10585889016;Bissee;166;9,27;18
10585889022;Bordesholm;7789;10,17;766
10585889033;Brügge;1133;7,85;144
10585889063;Grevenkrug;219;4,15;53
10585889064;Groß Buchwald;374;8,95;42
10585889076;Hoffeld (Kreis Rendsburg-Eckernförde);171;6,62;26
10585889098;Loop;189;8,35;23
10585889108;Mühbrook;536;5,3;101
10585889109;Negenharrie;376;12,44;30
10585889133;Reesdorf;157;3,07;51
10585889143;Schmalstede;296;4,81;62
10585889144;Schönbek;215;6,13;35
10585889153;Sören;190;6,5;29
10585889170;Wattenbek;2869;6,05;474
10585890008;Ascheffel;984;10,39;95
10585890024;Borgstedt;1742;9,15;190
10585890030;Brekendorf;963;20,47;47
10585890035;Bünsdorf;531;13,24;40
10585890039;Damendorf;416;7,48;56
10585890069;Haby;549;5,79;95
10585890080;Holtsee;1244;21,72;57
10585890081;Holzbunge;336;5,19;65
10585890083;Hütten (Kreis Rendsburg-Eckernförde);215;6,91;31
10585890088;Klein Wittensee;226;4,3;53
10585890111;Neu Duvenstedt;129;5,71;23
10585890123;Osterby (Kreis Rendsburg-Eckernförde);987;9,84;100
10585890127;Owschlag;3688;39,31;94
10585890152;Sehestedt;782;15,25;51
10585890175;Ahlefeld-Bistensee;485;10,04;48
10585893004;Altenhof (Kreis Rendsburg-Eckernförde);337;12,13;28
10585893012;Barkelsby;1581;17,86;89
10585893032;Brodersby (Kreis Rendsburg-Eckernförde);709;9,79;72
10585893040;Damp;1510;13,81;109
10585893042;Dörphof;737;15,02;49
10585893052;Fleckeby;2076;12,31;169
10585893057;Gammelby;519;8,34;62
10585893067;Güby;673;11,9;57
10585893082;Holzdorf;868;17,35;50
10585893084;Hummelfeld;279;7,98;35
10585893087;Karby;558;2,09;267
10585893090;Kosel;1398;30;47
10585893099;Loose;853;13,12;65
10585893102;Goosefeld;724;9,63;75
10585893137;Rieseby;2829;38,85;73
10585893162;Thumby;357;27,39;13
10585893166;Waabs;1474;33,26;44
10585893173;Windeby;990;14,77;67
10585893174;Winnemark;571;9,58;60
10585895007;Arpsdorf;298;12,1;25
10585895009;Aukrug;3721;49,9;75
10585895013;Beldorf;284;11,96;24
10585895014;Bendorf;440;20,47;21
10585895015;Beringstedt;730;14,29;51
10585895025;Bornholt;181;10,93;17
10585895061;Gokels;596;10,64;56
10585895062;Grauel;280;5,74;49
10585895072;Hanerau-Hademarschen;2902;14,5;200
10585895074;Heinkenborstel;139;7,55;18
10585895077;Hohenwestedt;5368;18,18;295
10585895085;Jahrsdorf;227;8,87;26
10585895100;Lütjenwestedt;550;22,32;25
10585895103;Meezen;367;8,76;42
10585895106;Mörel;257;8,69;30
10585895113;Nienborstel;591;16,48;36
10585895115;Nindorf;645;14,03;46
10585895119;Oldenbüttel;269;7,97;34
10585895125;Osterstedt;660;10,95;60
10585895128;Padenstedt;1770;14,6;121
10585895131;Rade b. Hohenwestedt;98;3,21;31
10585895134;Remmels;441;9,49;46
10585895151;Seefeld;329;6,77;49
10585895156;Steenfeld;329;11,61;28
10585895158;Tackesdorf;70;7,65;9
10585895159;Tappendorf;334;6,69;50
10585895161;Thaden;241;11,98;20
10585895164;Todenbüttel;1058;11,78;90
10585895167;Wapelfeld;319;8,11;39
10590045045;Kappeln, Stadt;8542;43,33;197
10590075075;Schleswig, Stadt;24946;24,3;1027
10590113113;Glücksburg (Ostsee), Stadt;6184;39,68;156
10590120120;Harrislee;11798;18,92;624
10590183183;Handewitt;11330;77,72;146
10595912107;Eggebek;2477;16,68;149
10595912128;Janneby;409;14,49;28
10595912131;Jerrishoe;1043;16;65
10595912132;Jörl;868;19,69;44
10595912138;Langstedt;1040;13,17;79
10595912169;Süderhackstedt;341;10,15;34
10595912174;Wanderup;2636;28,64;92
10595915012;Borgwedel;736;9,95;74
10595915018;Busdorf;2050;5,35;383
10595915019;Dannewerk;1153;16,66;69
10595915026;Fahrdorf;2597;12;216
10595915032;Geltorf;351;8,08;43
10595915043;Jagel;925;11,89;78
10595915056;Lottorf;240;5,78;42
10595915078;Selk;830;10,07;82
10595919101;Tastrup;397;4,16;95
10595919103;Ausacker;523;9,13;57
10595919116;Großsolt;1706;25,07;68
10595919126;Hürup;1258;16,2;78
10595919127;Husby;2306;19,31;119
10595919141;Maasbüll;692;7,71;90
10595919182;Freienwill;1583;15,3;103
10595920002;Arnis, Stadt;275;0,45;611
10595920034;Grödersby;212;6,65;32
10595920067;Oersberg;286;7,09;40
10595920068;Rabenkirchen-Faulück;657;14,21;46
10595937106;Dollerup;1047;13,08;80
10595937118;Grundhof;1018;11,57;88
10595937137;Langballig;1574;15,41;102
10595937145;Munkbrarup;1139;13,27;86
10595937157;Ringsberg;542;5,25;103
10595937176;Wees;2399;12,74;188
10595937178;Westerholz;774;14,71;53
10595940159;Sieverstedt;1637;31,01;53
10595940171;Tarp;5918;16,36;362
10595940184;Oeversee;3489;36,27;96
10595949076;Schnarup-Thumby;552;10,73;51
10595949161;Sörup;4140;44,32;93
10595949185;Mittelangeln;5293;44,96;118
10595952105;Böxlund;115;4,4;26
10595952115;Großenwiehe;3213;30,2;106
10595952123;Hörup;622;18,15;34
10595952124;Holt;154;13,42;11
10595952129;Jardelund;302;16,63;18
10595952143;Medelby;993;9,75;102
10595952151;Osterby (Kreis Schleswig-Flensburg);312;12,35;25
10595952158;Schafflund;2939;19,09;154
10595952173;Wallsbüll;908;13,23;69
10595952177;Weesby;431;21,44;20
10595974006;Böel;733;13,66;54
10595974055;Loit;260;6,69;39
10595974060;Mohrkirch;937;14,42;65
10595974063;Norderbrarup;656;3,98;165
10595974065;Nottfeld;116;3,18;36
10595974070;Rügge;240;6,01;40
10595974072;Saustrup;207;8,14;25
10595974080;Steinfeld (Kreis Schleswig-Flensburg);783;8,73;90
10595974083;Süderbrarup;5231;20,06;261
10595974094;Ulsnis;703;19,81;35
10595974095;Wagersrott;222;5,63;39
10595974187;Boren;1122;30,15;37
10595987008;Böklund;1673;7,88;212
10595987037;Havetoft;954;14,53;66
10595987042;Idstedt;880;13,35;66
10595987049;Klappholz;461;8,22;56
10595987062;Neuberend;1142;4,42;258
10595987073;Schaalby;1537;25;61
10595987082;Struxdorf;668;13,4;50
10595987084;Süderfahrenstedt;466;9,15;51
10595987086;Taarstedt;930;13,69;68
10595987090;Tolk;1042;10,44;100
10595987093;Uelsby;412;10,59;39
10595987097;Twedt;498;12,52;40
10595987098;Nübel;1283;18,34;70
10595987189;Brodersby-Goltoft;663;13,45;49
10595990102;Ahneby;207;3,8;54
10595990109;Esgrus;814;18,07;45
10595990112;Gelting;2312;20,02;115
10595990121;Hasselberg;927;11,31;82
10595990136;Kronsgaard;266;5,92;45
10595990142;Maasholm;660;8,42;78
10595990147;Nieby;128;8,07;16
10595990152;Pommerby;158;5,55;28
10595990154;Rabel;623;8,84;70
10595990155;Rabenholz;297;5,8;51
10595990163;Stangheck;228;10;23
10595990164;Steinberg (Kreis Schleswig-Flensburg);859;16,29;53
10595990167;Sterup;1423;17,15;83
10595990168;Stoltebüll;700;16,4;43
10595990186;Steinbergkirche;2817;35,72;79
10595993010;Bollingstedt;1403;27,05;52
10595993023;Ellingstedt;734;21,49;34
10595993041;Hüsby;751;9,68;78
10595993044;Jübek;2679;15,58;172
10595993057;Lürschau;1084;16,51;66
10595993077;Schuby;2738;23,94;114
10595993079;Silberstedt;2367;37,91;62
10595993092;Treia;1607;21,72;74
10595996001;Alt Bennebek;327;14,09;23
10595996005;Bergenhusen;726;18,22;40
10595996009;Börm;757;18,71;40
10595996020;Dörpstedt;591;16,61;36
10595996024;Erfde;2044;33,96;60
10595996035;Groß Rheide;943;15,37;61
10595996050;Klein Bennebek;526;25,63;21
10595996051;Klein Rheide;323;12,82;25
10595996053;Kropp;6557;31,94;205
10595996058;Meggerdorf;705;24,11;29
10595996087;Tetenhusen;967;23,19;42
10595996088;Tielen;292;13,34;22
10595996096;Wohlde;507;14,43;35
10600004004;Bad Bramstedt, Stadt;15161;24,14;628
10600005005;Bad Segeberg, Stadt;17671;18,87;936
10600019019;Ellerau;6196;7,09;874
10600039039;Henstedt-Ulzburg;27966;39,46;709
10600044044;Kaltenkirchen, Stadt;23114;23,11;1000
10600063063;Norderstedt, Stadt;80316;58,1;1382
10600092092;Wahlstedt, Stadt;9782;15,75;621
10605005003;Armstedt;373;8,92;42
10605005009;Bimöhlen;1056;17,24;61
10605005013;Borstel (Kreis Segeberg);140;5,12;27
10605005021;Föhrden-Barl;307;9,23;33
10605005023;Fuhlendorf (Kreis Segeberg);431;6,49;66
10605005027;Großenaspe;2976;45,62;65
10605005033;Hardebek;481;10,01;48
10605005035;Hasenkrug;365;5,2;70
10605005037;Heidmoor;308;18,24;17
10605005040;Hitzhusen;1252;7,93;158
10605005056;Mönkloh;249;12,52;20
10605005095;Weddelbrook;1065;14,06;76
10605005099;Wiemersdorf;1691;17,55;96
10605024012;Bornhöved;3315;14,12;235
10605024017;Damsdorf;234;7,74;30
10605024026;Gönnebek;539;14,86;36
10605024072;Schmalensee;490;8,68;56
10605024080;Stocksee;407;11,38;36
10605024086;Tarbek;171;10,02;17
10605024087;Tensfeld;703;7,65;92
10605024089;Trappenkamp;5023;3,45;1456
10605034043;Itzstedt;2497;7,13;350
10605034046;Kayhude;1176;5,25;224
10605034058;Nahe;2443;10,37;236
10605034065;Oering;1394;9,09;153
10605034076;Seth;1756;10,55;166
10605034085;Sülfeld;3320;26,05;127
10605043002;Alveslohe;2713;21,56;126
10605043034;Hartenholm;1811;15,38;118
10605043036;Hasenmoor;689;17,76;39
10605043054;Lentföhrden;2611;20,08;130
10605043073;Schmalfeld;1874;19,33;97
10605048042;Hüttblek;363;2,75;132
10605048045;Kattendorf;820;9,84;83
10605048047;Kisdorf;3928;24,51;160
